"year","wiki_ref","wiki_query","producer","distributor","name","country","director","cinematography","editing","studio","budget","gross","runtime","music","writer","starring","language","released"
2006,"/wiki/United_93_(film)","United_93_(film)","['Paul Greengrass', 'Tim Bevan', 'Eric Fellner', 'Lloyd Levin']","['Universal Studios']","United 93","['United States', 'United Kingdom', 'France']","['Paul Greengrass']","['Barry Ackroyd']","['Barry Ackroyd']","['StudioCanal', 'Working Title Films', 'Sidney Kimmel Entertainment']","15000000","76300000","110","['John Powell', 'John Powell']","[]","['Christian Clemenson', 'Cheyenne Jackson', 'David Alan Basche', 'Peter Hermann', 'Peter Hermann', 'Daniel Sauli', 'Trish Gates', 'Corey Johnson', 'Corey Johnson', 'Richard Bekins', 'Michael J. Reynolds', 'Michael J. Reynolds', 'Khalid Abdalla']","['English']","2006/04/28"
2006,"/wiki/The_Last_King_of_Scotland_(film)","The_Last_King_of_Scotland_(film)","['Charles Steel', 'Lisa Bryer', 'Andrea Calderwood']","['Fox Searchlight Pictures']","The Last King of Scotland","['United Kingdom', 'Germany', 'Germany']","['Kevin Macdonald', 'Kevin Macdonald']","['Anthony Dod Mantle']","['Anthony Dod Mantle']","['DNA Films', 'Film 4']","6000000","48400000","123","['Alex Heffes']","[]","['Forest Whitaker', 'James McAvoy', 'Kerry Washington', 'Simon McBurney', 'Gillian Anderson']","['English', 'Swahili']",""
2006,"/wiki/Borat:_Cultural_Learnings_of_America_for_Make_Benefit_Glorious_Nation_of_Kazakhstan","Borat:_Cultural_Learnings_of_America_for_Make_Benefit_Glorious_Nation_of_Kazakhstan","['Sacha Baron Cohen', 'Jay Roach']","['20th Century Fox']","Borat","['United Kingdom', 'United States']","['Larry Charles']","['Anthony Hardwick', 'Luke Geissb\xc3\xbchler']","['Anthony Hardwick', 'Luke Geissb\xc3\xbchler']","[]","18000000","262000000","84","['Erran Baron Cohen']","[]","['Sacha Baron Cohen']","['English', 'Hebrew', 'Armenian', 'Polish']",""
2006,"/wiki/The_Devil_Wears_Prada_(film)","The_Devil_Wears_Prada_(film)","['Wendy Finerman']","['20th Century Fox']","The Devil Wears Prada","['United States']","['David Frankel']","['Florian Ballhaus']","['Florian Ballhaus']","['Fox 2000 Pictures']","35000000","326.5000000","109","['Theodore Shapiro', 'Theodore Shapiro']","[]","['Meryl Streep', 'Anne Hathaway', 'Emily Blunt', 'Stanley Tucci', 'Adrian Grenier', 'Simon Baker']","['English']","2006/6/30"
2006,"/wiki/Little_Miss_Sunshine","Little_Miss_Sunshine","['Marc Turtletaub', 'David T. Friendly', 'Peter Saraf', 'Albert Berger', 'Albert Berger', 'Ron Yerxa']","['Fox Searchlight Pictures']","Little Miss Sunshine","['United States']","['Jonathan Dayton and Valerie Faris', 'Jonathan Dayton', 'Valerie Faris']","['Tim Suhrstedt']","['Tim Suhrstedt']","['Big Beach', 'Big Beach Films', 'Bona Fide Productions', 'Deep River Productions', 'Third Gear Productions']","8000000","100500000","101","['Mychael Danna']","['Michael Arndt']","['Greg Kinnear', 'Steve Carell', 'Toni Collette', 'Paul Dano', 'Abigail Breslin', 'Alan Arkin']","['English']","2006/1/20"
2006,"/wiki/The_Painted_Veil_(2006_film)","The_Painted_Veil_(2006_film)","['Sara Colleton', 'Jean Fran\xc3\xa7ois Fonlupt', 'Bob Yari', 'Edward Norton', 'Naomi Watts']","['Warner Independent Pictures']","The Painted Veil","['China', 'United States', 'Canada', 'Belgium']","['John Curran', 'John Curran']","['Stuart Dryburgh']","['Stuart Dryburgh']","['Bob Yari Productions', 'The Mark Gordon Company', 'The Colleton Company', 'Class 5 Films', 'Dragon Studios', 'Warner China Film HG']","19400000","26809273","125","['Alexandre Desplat']","[]","['Naomi Watts', 'Edward Norton', 'Liev Schreiber', 'Toby Jones', 'Diana Rigg']","['English', 'Chinese', 'French']","2006/12/20"
2006,"/wiki/The_Illusionist_(2006_film)","The_Illusionist_(2006_film)","['Brian Koppelman', 'David Levien', 'Michael London', 'Cathy Schulman', 'Bob Yari']","['Yari Film Group', 'Yari Film Group Releasing', 'Freestyle Releasing']","The Illusionist","['United States', 'Czech Rep', 'ic']","['Neil Burger']","['Dick Pope', 'Dick Pope']","['Dick Pope', 'Dick Pope']","['Bob Yari Productions', 'Contagious Entertainment', 'Stillking Films']","16500000","87800000","110","['Philip Glass']","[]","['Edward Norton', 'Paul Giamatti', 'Jessica Biel']","['English']","2006/8/18"
2006,"/wiki/An_Inconvenient_Truth","An_Inconvenient_Truth","[]","['Paramount Classics']","An Inconvenient Truth","['United States']","['Davis Guggenheim']","['Bob Richman', 'Davis Guggenheim']","['Bob Richman', 'Davis Guggenheim']","['Lawrence Bender', 'Lawrence Bender Productions', 'Participant Productions']","1500000","49800000","97","['Michael Brook']","['Al Gore']","['Al Gore']","['English']","2006/05/24"
2006,"/wiki/Letters_from_Iwo_Jima","Letters_from_Iwo_Jima","['Clint Eastwood', 'Robert Lorenz', 'Steven Spielberg']","['Warner Bros.', 'Paramount Pictures', 'small']","Letters from Iwo Jima","['United States', 'Japan']","['Clint Eastwood']","['Tom Stern', 'Tom Stern']","['Tom Stern', 'Tom Stern']","[]","19000000","68700000","140","['Kyle Eastwood', 'Michael Stevens']","[]","['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara', 'Ry\xc5\x8d Kase', 'Nakamura Shid\xc5\x8d II', 'Shid\xc5\x8d Nakamura']","['Japanese', 'English']","2006/12/09"
2006,"/wiki/The_Lives_of_Others","The_Lives_of_Others","['Max Wiedemann', 'Quirin Berg']","['Buena Vista International', 'Sony Pictures Classics', 'small']","The Lives of Others","['Germany']","['Florian Henckel von Donnersmarck']","['Hagen Bogdanski']","['Hagen Bogdanski']","['Wiedemann & Berg', 'Bayerischer Rundfunk', 'Arte', 'Creado Film']","2000000","77300000","137","['Gabriel Yared', 'St\xc3\xa9phane Moucha']","['Florian Henckel von Donnersmarck']","['Ulrich M\xc3\xbche', 'Martina Gedeck', 'Sebastian Koch', 'Ulrich Tukur']","['German']",""
2006,"/wiki/BloodRayne_(film)","BloodRayne_(film)","[]","['Boll KG Productions']","BloodRayne","['Germany', 'United States']","['Uwe Boll']","['Mathias Neumann']","['Mathias Neumann']","[]","25000000","3700000","95","['Henning Lohner']","['Guinevere Turner']","['Kristanna Loken', 'Michael Madsen', 'Matthew Davis', 'Will Sanderson', 'Billy Zane', 'Udo Kier', 'Michael Par\xc3\xa9', 'Meat Loaf', 'Michelle Rodriguez', 'Ben Kingsley']","['English']",""
2006,"/wiki/Hostel_(2005_film)","Hostel_(2005_film)","['Chris Briggs', 'Mike Fleiss', 'Eli Roth']","['Lions Gate Entertainment', 'Lionsgate', 'Screen Gems']","Hostel","['United States']","['Eli Roth']","['Milan Chadima']","['Milan Chadima']","[]","4800000","80600000","94","['Nathan Barr']","['Eli Roth']","['Jay Hernandez', 'Derek Richardson', 'Derek Richardson', 'Ey\xc3\xbe\xc3\xb3r Gu\xc3\xb0j\xc3\xb3nsson', 'Barbara Nedelj\xc3\xa1kov\xc3\xa1', 'Rick Hoffman']","['English']","2005/09/17"
2006,"/wiki/Glory_Road_(film)","Glory_Road_(film)","['Jerry Bruckheimer']","['Walt Disney Studios Motion Pictures', 'Buena Vista Pictures']","Glory Road","['United States']","['James Gartner']","['Jeffrey L. Kimball', 'John Toon']","['Jeffrey L. Kimball', 'John Toon']","['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Texas Western Productions', 'Glory Road Productions']","30000000","42900000","106","['Trevor Rabin']","[]","['Josh Lucas', 'Derek Luke', 'Derek Luke', 'Jon Voight']","['English']","2006/1/13"
2006,"/wiki/Hoodwinked!","Hoodwinked!","['Katie Hooten', 'Maurice Kanbar', 'David K. Lovegren', 'Sue Bea Montgomery', 'Preston Stutzman']","['The Weinstein Company']","Hoodwinked!","['United States']","['Cory Edwards', 'Todd Edwards']","[]","[]","['Kanbar Entertainment', 'Kanbar Animation', 'Blue Yonder Films']","000000","110000000","80","['John Mark Painter']","[]","['Anne Hathaway', 'Glenn Close', 'Jim Belushi', 'Patrick Warburton', 'Anthony Anderson', 'David Ogden Stiers', 'Xzibit', 'Chazz Palminteri', 'Andy Dick']","['English']","2005/12/16"
2006,"/wiki/Last_Holiday_(2006_film)","Last_Holiday_(2006_film)","['Laurence Mark', 'Jack Rapke', 'Robert Zemeckis']","['Paramount Pictures']","Last Holiday","['United States']","['Wayne Wang']","['Geoffrey Simpson']","['Geoffrey Simpson']","['ImageMovers']","45000000","43300000","112","['George Fenton']","[]","['Queen Latifah', 'LL Cool J', 'Timothy Hutton', 'Alicia Witt', 'Giancarlo Esposito', 'Susan Kellermann', 'G\xc3\xa9rard Depardieu']","['English']","2006/01/13"
2006,"/wiki/End_of_the_Spear","End_of_the_Spear","['William Bowling', 'Bill Ewing']","['Rocky Mountain Pictures']","End of the Spear","[]","['Jim Hanon']","[]","[]","[]","10000000","12128105","102","['Ron Owen']","[]","['Louie Leonardo', 'Chad Allen', 'Chad Allen', 'Jack Guzman', 'Chase Ellison', 'Christina Souza', 'Sean McGowan', 'Beth Bailey']","['English', 'Ember\xc3\xa1 languages', 'Ember\xc3\xa1', 'Spanish']",""
2006,"/wiki/Underworld:_Evolution","Underworld:_Evolution","['Tom Rosenberg', 'Gary Lucchesi', 'David Coatsworth', 'Richard Wright']","['Sony Pictures Releasing']","Underworld: Evolution","['United States']","['Len Wiseman']","['Simon Duggan']","['Simon Duggan']","['Lakeshore Entertainment']","45000000","113400000","106","['Marco Beltrami']","[]","['Kate Beckinsale', 'Scott Speedman', 'Tony Curran', 'Shane Brolly', 'Steven Mackintosh', 'Derek Jacobi', 'Bill Nighy']","['English']","2006/1/20"
2006,"/wiki/Wristcutters:_A_Love_Story","Wristcutters:_A_Love_Story","['Chris Coen', 'Tatiana Kelly', 'Mikal P. Lazarev', 'Adam Sherman']","['Autonomous Films']","Wristcutters: A Love Story","['United States']","['Goran Duki\xc4\x87']","['Vanja Cernjul']","['Vanja Cernjul']","['No Matter Pictures', 'Crispy Films', 'Halcyon Pictures']","1000000","454026","88","['Bobby Johnston', 'Gogol Bordello']","[]","['Patrick Fugit', 'Shannyn Sossamon', 'Shea Whigham', 'Leslie Bibb', 'Tom Waits']","['English']","2006/01/24"
2006,"/wiki/Annapolis_(2006_film)","Annapolis_(2006_film)","['Damien Saccani', 'Mark Vahradian']","['Walt Disney Studios Motion Pictures', 'Buena Vista Pictures']","Annapolis","['United States']","['Justin Lin']","['Phil Abraham']","['Phil Abraham']","['Touchstone Pictures']","26000000","17496992","117","['Brian Tyler', 'Brian Tyler']","['Dave Collard']","['James Franco', 'Tyrese Gibson', 'Jordana Brewster', 'Roger Fan', 'Donnie Wahlberg', 'Vicellous Reon Shannon']","['English']","2006/01/27"
2006,"/wiki/Nanny_McPhee","Nanny_McPhee","['Lindsay Doran', 'Tim Bevan', 'Eric Fellner']","['Universal Pictures']","Nanny McPhee","['United Kingdom', 'United States', 'France']","['Kirk Jones', 'Kirk Jones']","['Henry Braham']","['Henry Braham']","['StudioCanal', 'Metro Goldwyn Mayer', 'Working Title Films', 'Three Strange Angels', 'Nanny McPhee Productions']","25000000","122400000","97","['Patrick Doyle']","[]","['Emma Thompson', 'Colin Firth', 'Kelly Macdonald', 'Thomas Sangster', 'Angela Lansbury']","['English']",""
2006,"/wiki/Something_New_(film)","Something_New_(film)","['Stephanie Allain']","['Focus Features']","Something New","['United States']","['Sanaa Hamri']","['Shane Hurlbut']","['Shane Hurlbut']","[]","","11483669","99","['Lisa Coleman', 'Lisa Coleman', 'Wendy Melvoin']","['Kriss Turner']","['Sanaa Lathan', 'Simon Baker', 'Blair Underwood']","['English']","2006/01/29"
2006,"/wiki/When_a_Stranger_Calls_(2006_film)","When_a_Stranger_Calls_(2006_film)","['John Davis', 'John Davis', 'Wyck Godfrey', 'Ken Lemberger']","['Screen Gems']","When a Stranger Calls","['United States']","['Simon West']","['Peter Menzies Jr.']","['Peter Menzies Jr.']","['Davis Entertainment', 'Screen Gems']","15000000","66900000","87","['James Dooley', 'James Dooley']","['Jake Wade Wall']","['Camilla Belle', 'Brian Geraghty', 'Katie Cassidy', 'Clark Gregg']","['English']","2006/2/3"
2006,"/wiki/Curious_George_(film)","Curious_George_(film)","['Ron Howard', 'David Kirschner', 'Jon Shapiro']","['Universal Pictures']","Curious George","['United States', 'Germany', 'Germany']","[""Matthew O'Callaghan""]","[]","[]","['Universal Animation Studios', 'Universal Feature Animation']","50000000","69800000","87","['Heitor Pereira', 'Jack Johnson']","[]","['Will Ferrell', 'Drew Barrymore', 'David Cross', 'Eugene Levy', 'Joan Plowright', 'Dick Van Dyke']","['English']","2006/2/10"
2006,"/wiki/Final_Destination_3","Final_Destination_3","['Glen Morgan', 'James Wong', 'Craig Perry', 'Warren Zide']","['New Line Cinema']","Final Destination 3","['United States']","['James Wong', 'James Wong']","['Robert McLachlan', 'Robert McLachlan']","['Robert McLachlan', 'Robert McLachlan']","['Hard Eight Pictures', 'Practical Pictures', 'Matinee Pictures', 'Zide/Perry Productions']","25000000","117700000","93","['Shirley Walker']","['Glen Morgan', 'James Wong']","['Mary Elizabeth Winstead', 'Ryan Merriman']","[]",""
2006,"/wiki/Firewall_(film)","Firewall_(film)","['Armyan Bernstein', 'Basil Iwanyk']","['Warner Bros.', 'Warner Bros. Pictures']","Firewall","['United States', 'Australia']","['Richard Loncraine']","['Marco Pontecorvo']","['Marco Pontecorvo']","[]","50000000","82800000","105","['Alexandre Desplat']","['Joe Forte']","['Harrison Ford', 'Paul Bettany', 'Virginia Madsen', 'Mary Lynn Rajskub', 'Robert Patrick', 'Robert Forster', 'Alan Arkin']","['English']","2006/02/10"
2006,"/wiki/The_Pink_Panther_(2006_film)","The_Pink_Panther_(2006_film)","['Robert Simonds']","['Sony Pictures Releasing', 'Columbia Pictures', 'Columbia Pictures']","The Pink Panther","['United States']","['Shawn Levy']","['Jonathan Brown']","['Jonathan Brown']","['Metro Goldwyn Mayer', 'Columbia Pictures', 'Columbia Pictures']","80000000","158900000","93","['Christophe Beck', 'Henry Mancini']","[]","['Steve Martin', 'Kevin Kline', 'Jean Reno', 'Emily Mortimer', 'Roger Rees', 'Henry Czerny', 'Kristin Chenoweth', 'Beyonc\xc3\xa9 Knowles']","['English']","2006/1/19"
2006,"/wiki/Date_Movie","Date_Movie","['Jason Friedberg', 'Paul Schiff']","['20th Century Fox']","Date Movie","['United States']","['Jason Friedberg and Aaron Seltzer', 'Aaron Seltzer', 'Jason Friedberg']","['Shawn Maurer']","['Shawn Maurer']","['Epsilon Motion Pictures', 'Regency Enterprises', 'New Regency Productions', 'New Regency']","20000000","84800000","83","['David Kitay']","['Jason Friedberg', 'Aaron Seltzer']","['Alyson Hannigan', 'Adam Campbell', 'Adam Campbell', 'Sophie Monk', 'Jennifer Coolidge', 'Tony Cox', 'Tony Cox', 'Fred Willard', 'Eddie Griffin', 'Alyson Hannigan', 'Adam Campbell', 'Adam Campbell', 'Sophie Monk', 'Jennifer Coolidge', 'Tony Cox', 'Tony Cox', 'Fred Willard', 'Eddie Griffin']","['English']","2006/02/17"
2006,"/wiki/Eight_Below","Eight_Below","['Patrick Crowley', 'David Hoberman']","['Walt Disney Studios Motion Pictures', 'Buena Vista Pictures']","Eight Below","['United States']","['Frank Marshall', 'Frank Marshall']","['Don Burgess', 'Don Burgess']","['Don Burgess', 'Don Burgess']","['Walt Disney Pictures', 'Spyglass Entertainment', 'Mandeville Films', 'The Kennedy/Marshall Company']","40000000","120500000","120","['Mark Isham']","[]","['Paul Walker', 'Bruce Greenwood', 'Moon Bloodgood', 'Jason Biggs']","['English']","2006/2/17"
2006,"/wiki/Freedomland_(film)","Freedomland_(film)","['Scott Rudin', 'Charles Newirth']","['Columbia Pictures']","Freedomland","['United States']","['Joe Roth']","['Anastas Michos']","['Anastas Michos']","['Revolution Studios']","30000000","14700000","113","['James Newton Howard']","[]","['Samuel L. Jackson', 'Julianne Moore', 'Edie Falco', 'Ron Eldard', 'William Forsythe', 'William Forsythe', 'Aunjanue Ellis', 'Anthony Mackie']","['English']","2006/2/17"
2006,"/wiki/The_Magic_Roundabout_(film)","The_Magic_Roundabout_(film)","['Claude Gorsky', 'Andy Leighton', 'Pascal Rodon']","['Path\xc3\xa9']","The Magic Roundabout","['France', 'United Kingdom']","['Dave Borthwick', 'Jean Duval', 'Frank Passingham']","[]","[]","['Action Synthese', 'UK Film Council', 'Path\xc3\xa9 Renn Productions', 'Pricel', 'France 2 Cin\xc3\xa9ma', 'Canal+', 'Les Films Action', 'SPZ Entertainment', 'bolexbrothers', 'limited']","20000000","26700000","83","['Mark Thomas']","[]","['Tom Baker', 'Jim Broadbent', 'Joanna Lumley', 'Ian McKellen', 'Bill Nighy', 'Robbie Williams', 'Kylie Minogue', 'Ray Winstone', 'Lee Evans', 'Lee Evans']","['French', 'English']",""
2006,"/wiki/Running_Scared_(2006_film)","Running_Scared_(2006_film)","['Andrew Pfeffer']","['New Line Cinema', 'Media 8 Entertainment']","Running Scared","['United States', 'Germany', 'Germany']","['Wayne Kramer', 'Wayne Kramer']","['Jim Whitaker']","['Jim Whitaker']","[]","15000000","9700000","122","['Mark Isham']","['Wayne Kramer']","['Paul Walker', 'Cameron Bright', 'Vera Farmiga', 'Chazz Palminteri']","['English', 'German', 'Russian', 'Ukrainian']","2006/1/6"
2006,"/wiki/16_Blocks","16_Blocks","['Avi Lerner', 'Randall Emmett', 'John Thompson', 'Arnold Rifkin', 'Jim Van Wyck']","['Warner Bros. Pictures']","16 Blocks","['United States']","['Richard Donner']","['Glen MacPherson']","['Glen MacPherson']","['Alcon Entertainment', 'Avi Lerner', 'Millennium Films', 'Cheyenne Enterprises', 'Emmett/Furla/Oasis Films', 'Emmett/Furla Films', 'Lauren Shuler Donner', ""The Donners' Company"", 'Avi Lerner', 'Equity Pictures', 'Avi Lerner', 'Nu Image Films', 'Sunswept Entertainment']","55000000","65700000","110","['Klaus Badelt']","['Richard Wenk']","['Bruce Willis', 'Mos Def', 'David Morse', 'David Morse']","['English']","2006/3/3"
2006,"/wiki/Aquamarine_(film)","Aquamarine_(film)","['Susan Cartsonis']","['20th Century Fox']","Aquamarine","['United States', 'Australia']","['Elizabeth Allen Rosenbaum']","['Brian Breheny']","['Brian Breheny']","['Storefront Pictures']","12000000","23000000","104","['David Hirschfelder']","['Jessica Bendinger', 'John Quaintance']","['Sara Paxton', 'Emma Roberts', 'JoJo', 'JoJo', 'Jake McDorman', 'Arielle Kebbel']","['English']","2006/3/3"
2006,"/wiki/Ultraviolet_(film)","Ultraviolet_(film)","['John Baldecchi']","['Sony Pictures Entertainment']","Ultraviolet","['United States']","['Kurt Wimmer']","['Arthur Wong', 'Arthur Wong Ngok Tai']","['Arthur Wong', 'Arthur Wong Ngok Tai']","[]","30000000","31100000","87","['Klaus Badelt']","['Kurt Wimmer']","['Milla Jovovich', 'Cameron Bright', 'Nick Chinlund', 'William Fichtner']","['English']","2006/03/03"
2006,"/wiki/Failure_to_Launch","Failure_to_Launch","['Scott Rudin', 'Scott Aversano']","['Paramount Pictures']","Failure to Launch","[]","['Tom Dey']","['Claudio Miranda']","['Claudio Miranda']","['Scott Rudin Productions']","50000000","128400000","97","['Rolfe Kent']","['Tom J. Astle', 'Matt Ember']","['Matthew McConaughey', 'Sarah Jessica Parker', 'Zooey Deschanel', 'Justin Bartha', 'Bradley Cooper', 'Terry Bradshaw', 'Kathy Bates']","['English']",""
2006,"/wiki/The_Hills_Have_Eyes_(2006_film)","The_Hills_Have_Eyes_(2006_film)","['Wes Craven', 'Peter Locke', 'Peter Locke', 'Marianne Maddalena', 'Cody Zwieg']","['Fox Searchlight Pictures']","The Hills Have Eyes","['United States']","['Alexandre Aja']","['Maxime Alexandre']","['Maxime Alexandre']","['Dune Entertainment', 'Major Studio Partners']","15000000","69600000","106 Minutes","['Tomandandy', 'Fran\xc3\xa7ois Eudes Chanfrault']","[]","['Aaron Stanford', 'Kathleen Quinlan', 'Vinessa Shaw', 'Emilie de Ravin', 'Dan Byrd', 'Robert Joy', 'Ted Levine']","['English']","2006/3/10"
2006,"/wiki/The_Shaggy_Dog_(2006_film)","The_Shaggy_Dog_(2006_film)","['David Hoberman', 'Tim Allen']","['Buena Vista Pictures']","The Shaggy Dog","['United States']","['Brian Robbins']","['Gabriel Beristain']","['Gabriel Beristain']","['Walt Disney Pictures', 'Mandeville Films', 'Boxing Cat Films']","50000000","87100000","99","['Alan Menken']","['Cormac Wibberley and Marianne Wibberley', 'Cormac Wibberley', 'Cormac Wibberley and Marianne Wibberley', 'Marianne Wibberley', 'Geoff Rodkey', 'Jack Amiel', 'Michael Begler']","['Tim Allen', 'Robert Downey Jr.', 'Kristin Davis', 'Danny Glover', 'Spencer Breslin', 'Jane Curtin', 'Zena Grey', 'Philip Baker Hall']","['English']",""
2006,"/wiki/Thank_You_for_Smoking","Thank_You_for_Smoking","['David O. Sacks']","['Fox Searchlight Pictures']","Thank You for Smoking","['United States']","['Jason Reitman']","['James Whitaker']","['James Whitaker']","['Room 9 Entertainment', 'ContentFilm']","10000000","39300000","92","['Rolfe Kent']","[]","['Aaron Eckhart', 'Maria Bello', 'Cameron Bright', 'Adam Brody', 'Sam Elliott', 'Katie Holmes', 'David Koechner', 'Rob Lowe', 'William H. Macy', 'J. K. Simmons', 'Robert Duvall']","['English']","2005/09/09"
2006,"/wiki/V_for_Vendetta_(film)","V_for_Vendetta_(film)","['Joel Silver', 'Grant Hill', 'Grant Hill', 'The Wachowskis', 'Andy Wachowski', 'The Wachowskis', 'Larry Wachowski']","['Warner Bros.']","V for Vendetta","['United Kingdom', 'United States', 'Germany']","['James McTeigue']","['Adrian Biddle']","['Adrian Biddle']","['Warner Bros.', 'Warner Bros. Productions Limited', 'Virtual Studios', 'Silver Pictures', 'The Wachowskis', 'As film producers and comic book p', 'ishers', 'Anarchos Productions Inc.', 'Vertigo', 'Vertigo', 'Medienboard Berlin Brandenburg', 'F\xc3\xbcnfte Babelsberg Film GmbH', 'Virtual Studios', 'Silver Pictures', 'The Wachowskis', 'As film producers and comic book p', 'ishers', 'Anarchos Productions Inc.', 'Vertigo', 'Vertigo', 'Medienboard Berlin Brandenburg', 'F\xc3\xbcnfte Babelsberg Film GmbH']","54000000","132500000","132","['Dario Marianelli']","[]","['Natalie Portman', 'Hugo Weaving', 'Stephen Rea', 'John Hurt']","['English']","2005/12/11"
2006,"/wiki/Inside_Man","Inside_Man","['Brian Grazer']","['Universal Pictures']","Inside Man","['United States']","['Spike Lee']","['Matthew Libatique']","['Matthew Libatique']","[]","45000000","184400000","129","['Terence Blanchard']","['Russell Gewirtz']","['Denzel Washington', 'Clive Owen', 'Jodie Foster', 'Christopher Plummer', 'Willem Dafoe', 'Chiwetel Ejiofor']","['English']","2006/03/20"
2006,"/wiki/The_Secret_(2006_film)","The_Secret_(2006_film)","['Rhonda Byrne']","['Prime Time Productions', 'Dragon 8 PR']","The Secret","[]","['Drew Heriot']","[]","[]","[]","3500000","65617104","87","[]","[]","[]","['English']","2006/03/23"
2006,"/wiki/Larry_the_Cable_Guy:_Health_Inspector","Larry_the_Cable_Guy:_Health_Inspector","['Alan C. Blomquist', 'J.P. Williams']","['Lions Gate Entertainment', 'Lionsgate']","Larry the Cable Guy: Health Inspector","['United States']","['Trent Cooper']","['Kim Marks']","['Kim Marks']","['Samwilla', 'Shaler Entertainment', 'Parallel Entertainment Pictures']","17000000","15700000","89","['Tim P.', 'Stephen Phillips']","['Jonathan Bernstein', 'James Greer']","['Larry the Cable Guy', 'Iris Bahr', 'Bruce Bruce', 'Joanna Cassidy', 'Brooke Dillman', 'Tony Hale', 'David Koechner', 'Lisa Lampanelli', 'Megyn Price', 'Thomas F. Wilson', 'Tom Wilson', 'Joe Pantoliano']","['English']","2006/3/24"
2006,"/wiki/Stay_Alive","Stay_Alive","['Peter Schlessel', 'James D. Stern', 'Matthew Peterman', 'McG']","['Walt Disney Studios Motion Pictures', 'Buena Vista Pictures']","Stay Alive","['United States']","['William Brent Bell']","['Alejandro Martinez']","['Alejandro Martinez']","['Hollywood Pictures', 'Spyglass Entertainment', 'James D. Stern', 'Endgame Entertainment', 'Wonderland Sound and Vision', 'Stay Alive Productions']","20000000","27100000","85","['John Frizzell', 'John Frizzell']","['William Brent Bell', 'Matthew Peterman']","['Jon Foster', 'Samaire Armstrong', 'Frankie Muniz', 'Jimmi Simpson', 'Milo Ventimiglia', 'Sophia Bush', 'Adam Goldberg']","['English']",""
2006,"/wiki/Unidentified","Unidentified","['Rich Christiano', 'Alvin Mount']","['Five & Two Pictures', 'Cornerstone Television']","Unidentified","['United States']","['Rich Christiano']","['Jasper Randall']","['Jasper Randall']","[]","","","85","[]","['Rich Christiano']","['Jonathan Aube', 'Josh Adamson', 'Michael Blain Rozgay', 'Jenna Bailey']","['English']","2006/03/24"
2006,"/wiki/ATL_(film)","ATL_(film)","['Dallas Austin', 'Tionne', 'Watkins', 'James Lassiter', 'Jody Gerson', 'Will Smith']","['Warner Bros.', 'Warner Bros. Pictures']","ATL","['United States']","['Chris Robinson', 'Chris Robinson']","['Karsten Gopinath aka Crash']","['Karsten Gopinath aka Crash']","['Overbrook Entertainment']","7000000","21200000","105","['Boombostic Beats']","[]","['T.I', 'Tip', 'Harris', 'Lauren London', 'Evan Ross', 'Jackie Long', 'Jason Weaver', 'Lonette McKee', 'Big Boi', 'Antwan Andre', 'Patton', 'Mykelti Williamson', 'Keith David']","['English']",""
2006,"/wiki/Basic_Instinct_2","Basic_Instinct_2","['Mario Kassar', 'Joel B. Michaels', 'Andrew G. Vajna']","['Constantin Film', 'Araba Films', 'small', 'Entertainment Film Distributors', 'small', 'MGM Distribution Co.', 'small']","Basic Instinct 2","['Germany', 'Spain', 'United Kingdom', 'United States']","['Michael Caton Jones']","['Gyula Pados']","['Gyula Pados']","[]","70000000","38600000","114","['Jerry Goldsmith', 'John Murphy', 'John Murphy']","['Leora Barish', 'Henry Bean']","['Sharon Stone', 'David Morrissey', 'Charlotte Rampling', 'David Thewlis']","['English']",""
2006,"/wiki/Slither_(2006_film)","Slither_(2006_film)","['Paul Brooks', 'Eric Newman', 'Eric Newman', 'Thomas Bliss']","['Universal Studios']","Slither","['United States']","['James Gunn', 'James Gunn']","['Gregory Middleton']","['Gregory Middleton']","['Gold Circle Films', 'Strike Entertainment']","15000000","12800000","95","['Tyler Bates']","['James Gunn']","['Nathan Fillion', 'Elizabeth Banks', 'Tania Saulnier', 'Gregg Henry', 'Michael Rooker']","['English']","2006/03/31"
2006,"/wiki/The_Benchwarmers","The_Benchwarmers","['Adam Sandler', 'Jack Giarraputo']","['Columbia Pictures']","The Benchwarmers","['United States']","['Dennis Dugan']","['Thomas E. Ackerman', 'Thomas Ackerman']","['Thomas E. Ackerman', 'Thomas Ackerman']","['Revolution Studios', 'Happy Madison']","33000000","65000000","85","['Waddy Wachtel']","['Allen Covert', 'Nick Swardson']","['Rob Schneider', 'David Spade', 'Jon Heder', 'Jon Lovitz', 'Nick Swardson']","['English']","2006/04/07"
2006,"/wiki/Friends_with_Money","Friends_with_Money","['Anthony Bregman']","['Sony Pictures Classics']","Friends with Money","['United States']","['Nicole Holofcener']","['Terry Stacey']","['Terry Stacey']","['This is that Corporation', 'This is that']","6500000","18200000","88","['Rickie Lee Jones']","['Nicole Holofcener']","['Jennifer Aniston', 'Joan Cusack', 'Catherine Keener', 'Frances McDormand', 'Jason Isaacs', 'Scott Caan', 'Simon McBurney', 'Greg Germann']","['English language', 'English']","2006/01/19"
